model_type,clf,parameters,auc-roc,p_at_5,p_at_10,p_at_20
ET,"ExtraTreesClassifier(bootstrap=False, class_weight=None, criterion='entropy',
           max_depth=50, max_features='log2', max_leaf_nodes=None,
           min_samples_leaf=1, min_samples_split=10,
           min_weight_fraction_leaf=0.0, n_estimators=100, n_jobs=-1,
           oob_score=False, random_state=None, verbose=0, warm_start=False)","{'max_features': 'sqrt', 'max_depth': 5, 'criterion': 'entropy', 'min_samples_split': 10, 'n_estimators': 10}",0.7346962168312373,0.43946666666666667,0.28613333333333335,0.17093333333333333
ET,"ExtraTreesClassifier(bootstrap=False, class_weight=None, criterion='entropy',
           max_depth=50, max_features='log2', max_leaf_nodes=None,
           min_samples_leaf=1, min_samples_split=10,
           min_weight_fraction_leaf=0.0, n_estimators=100, n_jobs=-1,
           oob_score=False, random_state=None, verbose=0, warm_start=False)","{'max_features': 'sqrt', 'max_depth': 5, 'criterion': 'entropy', 'min_samples_split': 10, 'n_estimators': 100}",0.7369548446631867,0.43146666666666667,0.26986666666666664,0.17293333333333333
ET,"ExtraTreesClassifier(bootstrap=False, class_weight=None, criterion='entropy',
           max_depth=50, max_features='log2', max_leaf_nodes=None,
           min_samples_leaf=1, min_samples_split=10,
           min_weight_fraction_leaf=0.0, n_estimators=100, n_jobs=-1,
           oob_score=False, random_state=None, verbose=0, warm_start=False)","{'max_features': 'log2', 'max_depth': 5, 'criterion': 'entropy', 'min_samples_split': 2, 'n_estimators': 10}",0.7349245732878311,0.4362666666666667,0.36933333333333335,0.18466666666666667
ET,"ExtraTreesClassifier(bootstrap=False, class_weight=None, criterion='entropy',
           max_depth=50, max_features='log2', max_leaf_nodes=None,
           min_samples_leaf=1, min_samples_split=10,
           min_weight_fraction_leaf=0.0, n_estimators=100, n_jobs=-1,
           oob_score=False, random_state=None, verbose=0, warm_start=False)","{'max_features': 'log2', 'max_depth': 5, 'criterion': 'entropy', 'min_samples_split': 2, 'n_estimators': 100}",0.7368526377521193,0.4325333333333333,0.26986666666666664,0.17306666666666667
ET,"ExtraTreesClassifier(bootstrap=False, class_weight=None, criterion='entropy',
           max_depth=50, max_features='log2', max_leaf_nodes=None,
           min_samples_leaf=1, min_samples_split=10,
           min_weight_fraction_leaf=0.0, n_estimators=100, n_jobs=-1,
           oob_score=False, random_state=None, verbose=0, warm_start=False)","{'max_features': 'log2', 'max_depth': 5, 'criterion': 'entropy', 'min_samples_split': 10, 'n_estimators': 10}",0.7357216052233967,0.4288,0.27946666666666664,0.2048
ET,"ExtraTreesClassifier(bootstrap=False, class_weight=None, criterion='entropy',
           max_depth=50, max_features='log2', max_leaf_nodes=None,
           min_samples_leaf=1, min_samples_split=10,
           min_weight_fraction_leaf=0.0, n_estimators=100, n_jobs=-1,
           oob_score=False, random_state=None, verbose=0, warm_start=False)","{'max_features': 'log2', 'max_depth': 5, 'criterion': 'entropy', 'min_samples_split': 10, 'n_estimators': 100}",0.7370901994580393,0.4336,0.27013333333333334,0.16853333333333334
ET,"ExtraTreesClassifier(bootstrap=False, class_weight=None, criterion='entropy',
           max_depth=50, max_features='log2', max_leaf_nodes=None,
           min_samples_leaf=1, min_samples_split=10,
           min_weight_fraction_leaf=0.0, n_estimators=100, n_jobs=-1,
           oob_score=False, random_state=None, verbose=0, warm_start=False)","{'max_features': 'sqrt', 'max_depth': 50, 'criterion': 'entropy', 'min_samples_split': 2, 'n_estimators': 10}",0.7041986529423419,0.33973333333333333,0.2608,0.19386666666666666
ET,"ExtraTreesClassifier(bootstrap=False, class_weight=None, criterion='entropy',
           max_depth=50, max_features='log2', max_leaf_nodes=None,
           min_samples_leaf=1, min_samples_split=10,
           min_weight_fraction_leaf=0.0, n_estimators=100, n_jobs=-1,
           oob_score=False, random_state=None, verbose=0, warm_start=False)","{'max_features': 'sqrt', 'max_depth': 50, 'criterion': 'entropy', 'min_samples_split': 2, 'n_estimators': 100}",0.746542861623446,0.31306666666666666,0.2488,0.18133333333333335
ET,"ExtraTreesClassifier(bootstrap=False, class_weight=None, criterion='entropy',
           max_depth=50, max_features='log2', max_leaf_nodes=None,
           min_samples_leaf=1, min_samples_split=10,
           min_weight_fraction_leaf=0.0, n_estimators=100, n_jobs=-1,
           oob_score=False, random_state=None, verbose=0, warm_start=False)","{'max_features': 'sqrt', 'max_depth': 50, 'criterion': 'entropy', 'min_samples_split': 10, 'n_estimators': 10}",0.77580259187246,0.38613333333333333,0.2869333333333333,0.19786666666666666
ET,"ExtraTreesClassifier(bootstrap=False, class_weight=None, criterion='entropy',
           max_depth=50, max_features='log2', max_leaf_nodes=None,
           min_samples_leaf=1, min_samples_split=10,
           min_weight_fraction_leaf=0.0, n_estimators=100, n_jobs=-1,
           oob_score=False, random_state=None, verbose=0, warm_start=False)","{'max_features': 'sqrt', 'max_depth': 50, 'criterion': 'entropy', 'min_samples_split': 10, 'n_estimators': 100}",0.790343690086899,0.4053333333333333,0.29733333333333334,0.2024
ET,"ExtraTreesClassifier(bootstrap=False, class_weight=None, criterion='entropy',
           max_depth=50, max_features='log2', max_leaf_nodes=None,
           min_samples_leaf=1, min_samples_split=10,
           min_weight_fraction_leaf=0.0, n_estimators=100, n_jobs=-1,
           oob_score=False, random_state=None, verbose=0, warm_start=False)","{'max_features': 'log2', 'max_depth': 50, 'criterion': 'entropy', 'min_samples_split': 2, 'n_estimators': 10}",0.7028891205758598,0.3221333333333333,0.2504,0.18693333333333334
ET,"ExtraTreesClassifier(bootstrap=False, class_weight=None, criterion='entropy',
           max_depth=50, max_features='log2', max_leaf_nodes=None,
           min_samples_leaf=1, min_samples_split=10,
           min_weight_fraction_leaf=0.0, n_estimators=100, n_jobs=-1,
           oob_score=False, random_state=None, verbose=0, warm_start=False)","{'max_features': 'log2', 'max_depth': 50, 'criterion': 'entropy', 'min_samples_split': 2, 'n_estimators': 100}",0.7533892587893927,0.31626666666666664,0.24906666666666666,0.18346666666666667
ET,"ExtraTreesClassifier(bootstrap=False, class_weight=None, criterion='entropy',
           max_depth=50, max_features='log2', max_leaf_nodes=None,
           min_samples_leaf=1, min_samples_split=10,
           min_weight_fraction_leaf=0.0, n_estimators=100, n_jobs=-1,
           oob_score=False, random_state=None, verbose=0, warm_start=False)","{'max_features': 'log2', 'max_depth': 50, 'criterion': 'entropy', 'min_samples_split': 10, 'n_estimators': 10}",0.7799021516256543,0.3973333333333333,0.2904,0.20013333333333333
ET,"ExtraTreesClassifier(bootstrap=False, class_weight=None, criterion='entropy',
           max_depth=50, max_features='log2', max_leaf_nodes=None,
           min_samples_leaf=1, min_samples_split=10,
           min_weight_fraction_leaf=0.0, n_estimators=100, n_jobs=-1,
           oob_score=False, random_state=None, verbose=0, warm_start=False)","{'max_features': 'log2', 'max_depth': 50, 'criterion': 'entropy', 'min_samples_split': 10, 'n_estimators': 100}",0.7893682987231123,0.40426666666666666,0.29893333333333333,0.20186666666666667
AB,"AdaBoostClassifier(algorithm='SAMME.R',
          base_estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=1,
            max_features=None, max_leaf_nodes=None, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best'),
          learning_rate=1.0, n_estimators=10000, random_state=None)","{'n_estimators': 1, 'algorithm': 'SAMME'}",0.6532227173511851,0.464,0.6725333333333333,0.3396
AB,"AdaBoostClassifier(algorithm='SAMME.R',
          base_estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=1,
            max_features=None, max_leaf_nodes=None, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best'),
          learning_rate=1.0, n_estimators=10000, random_state=None)","{'n_estimators': 10, 'algorithm': 'SAMME'}",0.8039093183082098,0.4421333333333333,0.48373333333333335,0.24186666666666667
AB,"AdaBoostClassifier(algorithm='SAMME.R',
          base_estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=1,
            max_features=None, max_leaf_nodes=None, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best'),
          learning_rate=1.0, n_estimators=10000, random_state=None)","{'n_estimators': 100, 'algorithm': 'SAMME'}",0.8229009551903627,0.43733333333333335,0.32293333333333335,0.21906666666666666
AB,"AdaBoostClassifier(algorithm='SAMME.R',
          base_estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=1,
            max_features=None, max_leaf_nodes=None, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best'),
          learning_rate=1.0, n_estimators=10000, random_state=None)","{'n_estimators': 1000, 'algorithm': 'SAMME'}",0.8243413492464742,0.4378666666666667,0.3216,0.21946666666666667
AB,"AdaBoostClassifier(algorithm='SAMME.R',
          base_estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=1,
            max_features=None, max_leaf_nodes=None, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best'),
          learning_rate=1.0, n_estimators=10000, random_state=None)","{'n_estimators': 10000, 'algorithm': 'SAMME'}",0.8243700040250359,0.4378666666666667,0.3218666666666667,0.2196
AB,"AdaBoostClassifier(algorithm='SAMME.R',
          base_estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=1,
            max_features=None, max_leaf_nodes=None, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best'),
          learning_rate=1.0, n_estimators=10000, random_state=None)","{'n_estimators': 1, 'algorithm': 'SAMME.R'}",0.6532227173511851,0.464,0.6725333333333333,0.3396
AB,"AdaBoostClassifier(algorithm='SAMME.R',
          base_estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=1,
            max_features=None, max_leaf_nodes=None, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best'),
          learning_rate=1.0, n_estimators=10000, random_state=None)","{'n_estimators': 10, 'algorithm': 'SAMME.R'}",0.8190322231016351,0.4464,0.3112,0.21773333333333333
AB,"AdaBoostClassifier(algorithm='SAMME.R',
          base_estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=1,
            max_features=None, max_leaf_nodes=None, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best'),
          learning_rate=1.0, n_estimators=10000, random_state=None)","{'n_estimators': 100, 'algorithm': 'SAMME.R'}",0.8275738070881453,0.43733333333333335,0.3194666666666667,0.2224
AB,"AdaBoostClassifier(algorithm='SAMME.R',
          base_estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=1,
            max_features=None, max_leaf_nodes=None, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best'),
          learning_rate=1.0, n_estimators=10000, random_state=None)","{'n_estimators': 1000, 'algorithm': 'SAMME.R'}",0.8262166478062958,0.4384,0.32053333333333334,0.222
AB,"AdaBoostClassifier(algorithm='SAMME.R',
          base_estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=1,
            max_features=None, max_leaf_nodes=None, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best'),
          learning_rate=1.0, n_estimators=10000, random_state=None)","{'n_estimators': 10000, 'algorithm': 'SAMME.R'}",0.8223136333247144,0.43733333333333335,0.3184,0.21906666666666666
GB,"GradientBoostingClassifier(init=None, learning_rate=0.5, loss='deviance',
              max_depth=50, max_features=None, max_leaf_nodes=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=100,
              presort='auto', random_state=None, subsample=1.0, verbose=0,
              warm_start=False)","{'subsample': 0.1, 'max_depth': 5, 'n_estimators': 10, 'learning_rate': 0.001}",0.8226188611952979,0.4464,0.31866666666666665,0.22546666666666668
GB,"GradientBoostingClassifier(init=None, learning_rate=0.5, loss='deviance',
              max_depth=50, max_features=None, max_leaf_nodes=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=100,
              presort='auto', random_state=None, subsample=1.0, verbose=0,
              warm_start=False)","{'subsample': 0.5, 'max_depth': 5, 'n_estimators': 10, 'learning_rate': 0.001}",0.8233814647120896,0.45066666666666666,0.32666666666666666,0.224
GB,"GradientBoostingClassifier(init=None, learning_rate=0.5, loss='deviance',
              max_depth=50, max_features=None, max_leaf_nodes=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=100,
              presort='auto', random_state=None, subsample=1.0, verbose=0,
              warm_start=False)","{'subsample': 1.0, 'max_depth': 5, 'n_estimators': 10, 'learning_rate': 0.001}",0.8207059160300862,0.4613333333333333,0.3944,0.2264
GB,"GradientBoostingClassifier(init=None, learning_rate=0.5, loss='deviance',
              max_depth=50, max_features=None, max_leaf_nodes=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=100,
              presort='auto', random_state=None, subsample=1.0, verbose=0,
              warm_start=False)","{'subsample': 0.1, 'max_depth': 5, 'n_estimators': 100, 'learning_rate': 0.001}",0.8250822398322744,0.4528,0.3224,0.22373333333333334
GB,"GradientBoostingClassifier(init=None, learning_rate=0.5, loss='deviance',
              max_depth=50, max_features=None, max_leaf_nodes=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=100,
              presort='auto', random_state=None, subsample=1.0, verbose=0,
              warm_start=False)","{'subsample': 0.5, 'max_depth': 5, 'n_estimators': 100, 'learning_rate': 0.001}",0.8250311139112142,0.4517333333333333,0.3234666666666667,0.22213333333333332
GB,"GradientBoostingClassifier(init=None, learning_rate=0.5, loss='deviance',
              max_depth=50, max_features=None, max_leaf_nodes=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=100,
              presort='auto', random_state=None, subsample=1.0, verbose=0,
              warm_start=False)","{'subsample': 1.0, 'max_depth': 5, 'n_estimators': 100, 'learning_rate': 0.001}",0.8221040355824281,0.4608,0.32453333333333334,0.22266666666666668
GB,"GradientBoostingClassifier(init=None, learning_rate=0.5, loss='deviance',
              max_depth=50, max_features=None, max_leaf_nodes=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=100,
              presort='auto', random_state=None, subsample=1.0, verbose=0,
              warm_start=False)","{'subsample': 0.1, 'max_depth': 50, 'n_estimators': 10, 'learning_rate': 0.001}",0.7153637610687505,0.39413333333333334,0.28346666666666664,0.18773333333333334
GB,"GradientBoostingClassifier(init=None, learning_rate=0.5, loss='deviance',
              max_depth=50, max_features=None, max_leaf_nodes=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=100,
              presort='auto', random_state=None, subsample=1.0, verbose=0,
              warm_start=False)","{'subsample': 0.5, 'max_depth': 50, 'n_estimators': 10, 'learning_rate': 0.001}",0.719094234693375,0.34346666666666664,0.2749333333333333,0.18386666666666668
GB,"GradientBoostingClassifier(init=None, learning_rate=0.5, loss='deviance',
              max_depth=50, max_features=None, max_leaf_nodes=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=100,
              presort='auto', random_state=None, subsample=1.0, verbose=0,
              warm_start=False)","{'subsample': 1.0, 'max_depth': 50, 'n_estimators': 10, 'learning_rate': 0.001}",0.6120745845132929,0.2576,0.25653333333333334,0.3396
GB,"GradientBoostingClassifier(init=None, learning_rate=0.5, loss='deviance',
              max_depth=50, max_features=None, max_leaf_nodes=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=100,
              presort='auto', random_state=None, subsample=1.0, verbose=0,
              warm_start=False)","{'subsample': 0.1, 'max_depth': 50, 'n_estimators': 100, 'learning_rate': 0.001}",0.8042206174872262,0.42773333333333335,0.31146666666666667,0.21346666666666667
GB,"GradientBoostingClassifier(init=None, learning_rate=0.5, loss='deviance',
              max_depth=50, max_features=None, max_leaf_nodes=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=100,
              presort='auto', random_state=None, subsample=1.0, verbose=0,
              warm_start=False)","{'subsample': 0.5, 'max_depth': 50, 'n_estimators': 100, 'learning_rate': 0.001}",0.7734843293014343,0.38666666666666666,0.28746666666666665,0.19546666666666668
GB,"GradientBoostingClassifier(init=None, learning_rate=0.5, loss='deviance',
              max_depth=50, max_features=None, max_leaf_nodes=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=100,
              presort='auto', random_state=None, subsample=1.0, verbose=0,
              warm_start=False)","{'subsample': 1.0, 'max_depth': 50, 'n_estimators': 100, 'learning_rate': 0.001}",0.6142184303559312,0.25226666666666664,0.24533333333333332,0.3396
GB,"GradientBoostingClassifier(init=None, learning_rate=0.5, loss='deviance',
              max_depth=50, max_features=None, max_leaf_nodes=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=100,
              presort='auto', random_state=None, subsample=1.0, verbose=0,
              warm_start=False)","{'subsample': 0.1, 'max_depth': 5, 'n_estimators': 10, 'learning_rate': 0.1}",0.8251215264210706,0.42933333333333334,0.3144,0.2236
GB,"GradientBoostingClassifier(init=None, learning_rate=0.5, loss='deviance',
              max_depth=50, max_features=None, max_leaf_nodes=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=100,
              presort='auto', random_state=None, subsample=1.0, verbose=0,
              warm_start=False)","{'subsample': 0.5, 'max_depth': 5, 'n_estimators': 10, 'learning_rate': 0.1}",0.8265535520687037,0.4512,0.324,0.2228
GB,"GradientBoostingClassifier(init=None, learning_rate=0.5, loss='deviance',
              max_depth=50, max_features=None, max_leaf_nodes=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=100,
              presort='auto', random_state=None, subsample=1.0, verbose=0,
              warm_start=False)","{'subsample': 1.0, 'max_depth': 5, 'n_estimators': 10, 'learning_rate': 0.1}",0.8261325087946075,0.4544,0.3258666666666667,0.22493333333333335
GB,"GradientBoostingClassifier(init=None, learning_rate=0.5, loss='deviance',
              max_depth=50, max_features=None, max_leaf_nodes=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=100,
              presort='auto', random_state=None, subsample=1.0, verbose=0,
              warm_start=False)","{'subsample': 0.1, 'max_depth': 5, 'n_estimators': 100, 'learning_rate': 0.1}",0.8229262682219146,0.4256,0.3112,0.21893333333333334
GB,"GradientBoostingClassifier(init=None, learning_rate=0.5, loss='deviance',
              max_depth=50, max_features=None, max_leaf_nodes=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=100,
              presort='auto', random_state=None, subsample=1.0, verbose=0,
              warm_start=False)","{'subsample': 0.5, 'max_depth': 5, 'n_estimators': 100, 'learning_rate': 0.1}",0.8287832330702519,0.4416,0.3237333333333333,0.22466666666666665
GB,"GradientBoostingClassifier(init=None, learning_rate=0.5, loss='deviance',
              max_depth=50, max_features=None, max_leaf_nodes=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=100,
              presort='auto', random_state=None, subsample=1.0, verbose=0,
              warm_start=False)","{'subsample': 1.0, 'max_depth': 5, 'n_estimators': 100, 'learning_rate': 0.1}",0.8301079240504814,0.4448,0.324,0.22373333333333334
GB,"GradientBoostingClassifier(init=None, learning_rate=0.5, loss='deviance',
              max_depth=50, max_features=None, max_leaf_nodes=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=100,
              presort='auto', random_state=None, subsample=1.0, verbose=0,
              warm_start=False)","{'subsample': 0.1, 'max_depth': 50, 'n_estimators': 10, 'learning_rate': 0.1}",0.6774462944468218,0.2517333333333333,0.21093333333333333,0.16173333333333334
GB,"GradientBoostingClassifier(init=None, learning_rate=0.5, loss='deviance',
              max_depth=50, max_features=None, max_leaf_nodes=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=100,
              presort='auto', random_state=None, subsample=1.0, verbose=0,
              warm_start=False)","{'subsample': 0.5, 'max_depth': 50, 'n_estimators': 10, 'learning_rate': 0.1}",0.6907624205350814,0.3061333333333333,0.232,0.178
GB,"GradientBoostingClassifier(init=None, learning_rate=0.5, loss='deviance',
              max_depth=50, max_features=None, max_leaf_nodes=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=100,
              presort='auto', random_state=None, subsample=1.0, verbose=0,
              warm_start=False)","{'subsample': 1.0, 'max_depth': 50, 'n_estimators': 10, 'learning_rate': 0.1}",0.6164479540987964,0.24426666666666666,0.2184,0.12333333333333334
GB,"GradientBoostingClassifier(init=None, learning_rate=0.5, loss='deviance',
              max_depth=50, max_features=None, max_leaf_nodes=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=100,
              presort='auto', random_state=None, subsample=1.0, verbose=0,
              warm_start=False)","{'subsample': 0.1, 'max_depth': 50, 'n_estimators': 100, 'learning_rate': 0.1}",0.5723500078196881,0.216,0.19413333333333332,0.14333333333333334
GB,"GradientBoostingClassifier(init=None, learning_rate=0.5, loss='deviance',
              max_depth=50, max_features=None, max_leaf_nodes=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=100,
              presort='auto', random_state=None, subsample=1.0, verbose=0,
              warm_start=False)","{'subsample': 0.5, 'max_depth': 50, 'n_estimators': 100, 'learning_rate': 0.1}",0.7827437710930931,0.3589333333333333,0.28346666666666664,0.20093333333333332
GB,"GradientBoostingClassifier(init=None, learning_rate=0.5, loss='deviance',
              max_depth=50, max_features=None, max_leaf_nodes=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=100,
              presort='auto', random_state=None, subsample=1.0, verbose=0,
              warm_start=False)","{'subsample': 1.0, 'max_depth': 50, 'n_estimators': 100, 'learning_rate': 0.1}",0.7853351976125525,0.25493333333333335,0.21733333333333332,0.1972
GB,"GradientBoostingClassifier(init=None, learning_rate=0.5, loss='deviance',
              max_depth=50, max_features=None, max_leaf_nodes=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=100,
              presort='auto', random_state=None, subsample=1.0, verbose=0,
              warm_start=False)","{'subsample': 0.1, 'max_depth': 5, 'n_estimators': 10, 'learning_rate': 0.5}",0.8077919340920774,0.40213333333333334,0.29733333333333334,0.21933333333333332
GB,"GradientBoostingClassifier(init=None, learning_rate=0.5, loss='deviance',
              max_depth=50, max_features=None, max_leaf_nodes=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=100,
              presort='auto', random_state=None, subsample=1.0, verbose=0,
              warm_start=False)","{'subsample': 0.5, 'max_depth': 5, 'n_estimators': 10, 'learning_rate': 0.5}",0.825695453216772,0.4352,0.31733333333333336,0.22133333333333333
GB,"GradientBoostingClassifier(init=None, learning_rate=0.5, loss='deviance',
              max_depth=50, max_features=None, max_leaf_nodes=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=100,
              presort='auto', random_state=None, subsample=1.0, verbose=0,
              warm_start=False)","{'subsample': 1.0, 'max_depth': 5, 'n_estimators': 10, 'learning_rate': 0.5}",0.8288603403722657,0.4437333333333333,0.32053333333333334,0.2248
GB,"GradientBoostingClassifier(init=None, learning_rate=0.5, loss='deviance',
              max_depth=50, max_features=None, max_leaf_nodes=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=100,
              presort='auto', random_state=None, subsample=1.0, verbose=0,
              warm_start=False)","{'subsample': 0.1, 'max_depth': 5, 'n_estimators': 100, 'learning_rate': 0.5}",0.737982429060524,0.34826666666666667,0.2653333333333333,0.19226666666666667
GB,"GradientBoostingClassifier(init=None, learning_rate=0.5, loss='deviance',
              max_depth=50, max_features=None, max_leaf_nodes=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=100,
              presort='auto', random_state=None, subsample=1.0, verbose=0,
              warm_start=False)","{'subsample': 0.5, 'max_depth': 5, 'n_estimators': 100, 'learning_rate': 0.5}",0.8080897202571344,0.38293333333333335,0.2944,0.2132
GB,"GradientBoostingClassifier(init=None, learning_rate=0.5, loss='deviance',
              max_depth=50, max_features=None, max_leaf_nodes=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=100,
              presort='auto', random_state=None, subsample=1.0, verbose=0,
              warm_start=False)","{'subsample': 1.0, 'max_depth': 5, 'n_estimators': 100, 'learning_rate': 0.5}",0.8215272612812914,0.4192,0.30933333333333335,0.21866666666666668
GB,"GradientBoostingClassifier(init=None, learning_rate=0.5, loss='deviance',
              max_depth=50, max_features=None, max_leaf_nodes=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=100,
              presort='auto', random_state=None, subsample=1.0, verbose=0,
              warm_start=False)","{'subsample': 0.1, 'max_depth': 50, 'n_estimators': 10, 'learning_rate': 0.5}",0.4700874327947998,0.1952,0.14453333333333335,0.10853333333333333
GB,"GradientBoostingClassifier(init=None, learning_rate=0.5, loss='deviance',
              max_depth=50, max_features=None, max_leaf_nodes=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=100,
              presort='auto', random_state=None, subsample=1.0, verbose=0,
              warm_start=False)","{'subsample': 0.5, 'max_depth': 50, 'n_estimators': 10, 'learning_rate': 0.5}",0.5939205579232536,0.2304,0.1944,0.15466666666666667
GB,"GradientBoostingClassifier(init=None, learning_rate=0.5, loss='deviance',
              max_depth=50, max_features=None, max_leaf_nodes=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=100,
              presort='auto', random_state=None, subsample=1.0, verbose=0,
              warm_start=False)","{'subsample': 1.0, 'max_depth': 50, 'n_estimators': 10, 'learning_rate': 0.5}",0.5690528324136565,0.2944,0.20373333333333332,0.14813333333333334
GB,"GradientBoostingClassifier(init=None, learning_rate=0.5, loss='deviance',
              max_depth=50, max_features=None, max_leaf_nodes=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=100,
              presort='auto', random_state=None, subsample=1.0, verbose=0,
              warm_start=False)","{'subsample': 0.1, 'max_depth': 50, 'n_estimators': 100, 'learning_rate': 0.5}",0.5762178806020415,0.3088,0.1544,0.11586666666666667
GB,"GradientBoostingClassifier(init=None, learning_rate=0.5, loss='deviance',
              max_depth=50, max_features=None, max_leaf_nodes=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=100,
              presort='auto', random_state=None, subsample=1.0, verbose=0,
              warm_start=False)","{'subsample': 0.5, 'max_depth': 50, 'n_estimators': 100, 'learning_rate': 0.5}",0.6335201925933608,0.24533333333333332,0.19706666666666667,0.148
